Geo,Year,EcoProp,ImpProp
5.1775E+11,2024,0,0
5.1775E+11,2024,0,0
5.1775E+11,2024,0,0
5.16003E+11,2024,0,0
5.16003E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.11277E+11,2024,0,0
5.176E+11,2024,0,0
5.11539E+11,2024,0,0
5.10594E+11,2024,0,0
5.10594E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.177E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10595E+11,2024,0,0
5.169E+11,2024,0,0
5.169E+11,2024,0,0
5.169E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.17402E+11,2024,0,0
5.169E+11,2024,0,0
5.169E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.168E+11,2024,0,0
5.10411E+11,2024,0,0
5.17601E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.11539E+11,2024,0,0
5.10594E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.177E+11,2024,0,0
5.10011E+11,2024,0,0
5.11991E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.155E+11,2024,0,0
5.17308E+11,2024,0,0
5.17308E+11,2024,0,0
5.17308E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.163E+11,2024,0,0
5.10479E+11,2024,0,0
5.1165E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10933E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.11499E+11,2024,0,0
5.11499E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.1089E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.163E+11,2024,0,0
5.1167E+11,2024,0,0
5.1019E+11,2024,0,0
5.1161E+11,2024,0,0
5.1019E+11,2024,0,0
5.176E+11,2024,0,0
5.176E+11,2024,0,0
5.1003E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.10051E+11,2024,0,0
5.10051E+11,2024,0,0
5.10051E+11,2024,0,0
5.10051E+11,2024,0,0
5.10051E+11,2024,0,0
5.10051E+11,2024,0,0
5.11479E+11,2024,0,0
5.11479E+11,2024,0,0
5.11479E+11,2024,0,0
5.11479E+11,2024,0,0
5.11479E+11,2024,0,0
5.168E+11,2024,0,0
5.168E+11,2024,0,0
5.168E+11,2024,0,0
5.168E+11,2024,0,0
5.18001E+11,2024,0,0
5.1089E+11,2024,0,0
5.11277E+11,2024,0,0
5.11277E+11,2024,0,0
5.11277E+11,2024,0,0
5.11277E+11,2024,0,0
5.11277E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.155E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.1019E+11,2024,0,0
5.168E+11,2024,0,0
5.1019E+11,2024,0,0
5.1019E+11,2024,0,0
5.1019E+11,2024,0,0
5.1019E+11,2024,0,0
5.1019E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.154E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.10011E+11,2024,0,0
5.10538E+11,2024,0,0
5.10538E+11,2024,0,0
5.10538E+11,2024,0,0
5.10538E+11,2024,0,0
5.10538E+11,2024,0,0
5.16708E+11,2024,0,0
5.16708E+11,2024,0,0
5.16708E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10595E+11,2024,0,0
5.1191E+11,2024,0,0
5.1161E+11,2024,0,0
5.177E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.16401E+11,2024,0,0
5.1139E+11,2024,0,0
5.1139E+11,2024,0,0
5.1139E+11,2024,0,0
5.1139E+11,2024,0,0
5.1139E+11,2024,0,0
5.1139E+11,2024,0,0
5.1031E+11,2024,0,0
5.1031E+11,2024,0,0
5.1031E+11,2024,0,0
5.1031E+11,2024,0,0
5.1019E+11,2024,0,0
5.1031E+11,2024,0,0
5.1019E+11,2024,0,0
5.1019E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.171E+11,2024,0,0
5.1741E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.10754E+11,2024,0,0
5.11455E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10872E+11,2024,0,0
5.15801E+11,2024,0,0
5.1023E+11,2024,0,0
5.10691E+11,2024,0,0
5.165E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.165E+11,2024,0,0
5.165E+11,2024,0,0
5.165E+11,2024,0,0
5.165E+11,2024,0,0
5.165E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10411E+11,2024,0,0
5.184E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.175E+11,2024,0,0
5.175E+11,2024,0,0
5.11552E+11,2024,0,0
5.11552E+11,2024,0,0
5.1065E+11,2024,0,0
5.1065E+11,2024,0,0
5.1065E+11,2024,0,0
5.1065E+11,2024,0,0
5.1165E+11,2024,0,0
5.1165E+11,2024,0,0
5.1165E+11,2024,0,0
5.11499E+11,2024,0,0
5.16708E+11,2024,0,0
5.16708E+11,2024,0,0
5.16708E+11,2024,0,0
5.11499E+11,2024,0,0
5.165E+11,2024,0,0
5.17E+11,2024,0,0
5.165E+11,2024,0,0
5.165E+11,2024,0,0
5.10594E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.1187E+11,2024,0,0
5.1187E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.11971E+11,2024,0,0
5.10853E+11,2024,0,0
5.10853E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.1135E+11,2024,0,0
5.1135E+11,2024,0,0
5.1135E+11,2024,0,0
5.1135E+11,2024,0,0
5.1043E+11,2024,0,0
5.17601E+11,2024,0,0
5.10872E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1009E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10594E+11,2024,0,0
5.10594E+11,2024,0,0
5.10594E+11,2024,0,0
5.17308E+11,2024,0,0
5.17308E+11,2024,0,0
5.17308E+11,2024,0,0
5.17308E+11,2024,0,0
5.17308E+11,2024,0,0
5.10411E+11,2024,0,0
5.11499E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.165E+11,2024,0,0
5.165E+11,2024,0,0
5.165E+11,2024,0,0
5.11539E+11,2024,0,0
5.163E+11,2024,0,0
5.1721E+11,2024,0,0
5.10731E+11,2024,0,0
5.10731E+11,2024,0,0
5.163E+11,2024,0,0
5.163E+11,2024,0,0
5.1177E+11,2024,0,0
5.159E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.10853E+11,2024,0,0
5.10853E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.155E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.17E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.176E+11,2024,0,0
5.17601E+11,2024,0,0
5.17601E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1179E+11,2024,0,0
5.163E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.10619E+11,2024,0,0
5.10479E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.163E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.10351E+11,2024,0,0
5.10731E+11,2024,0,0
5.10731E+11,2024,0,0
5.10731E+11,2024,0,0
5.10731E+11,2024,0,0
5.182E+11,2024,0,0
5.182E+11,2024,0,0
5.182E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.182E+11,2024,0,0
5.182E+11,2024,0,0
5.10151E+11,2024,0,0
5.1043E+11,2024,0,0
5.1043E+11,2024,0,0
5.1043E+11,2024,0,0
5.1043E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10731E+11,2024,0,0
5.10731E+11,2024,0,0
5.10479E+11,2024,0,0
5.10951E+11,2024,0,0
5.10951E+11,2024,0,0
5.10951E+11,2024,0,0
5.10951E+11,2024,0,0
5.10051E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.11991E+11,2024,0,0
5.17353E+11,2024,0,0
5.1736E+11,2024,0,0
5.11479E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10594E+11,2024,0,0
5.10595E+11,2024,0,0
5.10594E+11,2024,0,0
5.10594E+11,2024,0,0
5.10595E+11,2024,0,0
5.169E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1139E+11,2024,0,0
5.1139E+11,2024,0,0
5.1139E+11,2024,0,0
5.166E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1185E+11,2024,0,0
5.11539E+11,2024,0,0
5.10151E+11,2024,0,0
5.17308E+11,2024,0,0
5.11499E+11,2024,0,0
5.10951E+11,2024,0,0
5.1775E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.10411E+11,2024,0,0
5.10538E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11076E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.17E+11,2024,0,0
5.17E+11,2024,0,0
5.17E+11,2024,0,0
5.17E+11,2024,0,0
5.17E+11,2024,0,0
5.11991E+11,2024,0,0
5.11991E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.166E+11,2024,0,0
5.10853E+11,2024,0,0
5.10853E+11,2024,0,0
5.10853E+11,2024,0,0
5.10872E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.1003E+11,2024,0,0
5.10951E+11,2024,0,0
5.10951E+11,2024,0,0
5.10951E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10479E+11,2024,0,0
5.10619E+11,2024,0,0
5.10853E+11,2024,0,0
5.10853E+11,2024,0,0
5.10853E+11,2024,0,0
5.10853E+11,2024,0,0
5.10853E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.169E+11,2024,0,0
5.169E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.1179E+11,2024,0,0
5.17E+11,2024,0,0
5.17E+11,2024,0,0
5.17E+11,2024,0,0
5.10933E+11,2024,0,0
5.11752E+11,2024,0,0
5.10594E+11,2024,0,0
5.10594E+11,2024,0,0
5.10719E+11,2024,0,0
5.176E+11,2024,0,0
5.176E+11,2024,0,0
5.176E+11,2024,0,0
5.17601E+11,2024,0,0
5.1079E+11,2024,0,0
5.1079E+11,2024,0,0
5.1079E+11,2024,0,0
5.11991E+11,2024,0,0
5.11991E+11,2024,0,0
5.11991E+11,2024,0,0
5.11991E+11,2024,0,0
5.11991E+11,2024,0,0
5.11991E+11,2024,0,0
5.12E+11,2024,0,0
5.1165E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.176E+11,2024,0,0
5.176E+11,2024,0,0
5.1165E+11,2024,0,0
5.1165E+11,2024,0,0
5.1165E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.1165E+11,2024,0,0
5.1165E+11,2024,0,0
5.10151E+11,2024,0,0
5.1171E+11,2024,0,0
5.1171E+11,2024,0,0
5.1171E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.11277E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.177E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.177E+11,2024,0,0
5.177E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1023E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.1089E+11,2024,0,0
5.1143E+11,2024,0,0
5.1143E+11,2024,0,0
5.1143E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10853E+11,2024,0,0
5.10872E+11,2024,0,0
5.1179E+11,2024,0,0
5.10754E+11,2024,0,0
5.11991E+11,2024,0,0
5.159E+11,2024,0,0
5.159E+11,2024,0,0
5.159E+11,2024,0,0
5.1143E+11,2024,0,0
5.1143E+11,2024,0,0
5.1775E+11,2024,0,0
5.10853E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.155E+11,2024,0,0
5.1033E+11,2024,0,0
5.1033E+11,2024,0,0
5.1033E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1089E+11,2024,0,0
5.1141E+11,2024,0,0
5.1141E+11,2024,0,0
5.1141E+11,2024,0,0
5.16401E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.10872E+11,2024,0,0
5.1191E+11,2024,0,0
5.1191E+11,2024,0,0
5.1191E+11,2024,0,0
5.1191E+11,2024,0,0
5.1106E+11,2024,0,0
5.1106E+11,2024,0,0
5.1106E+11,2024,0,0
5.1106E+11,2024,0,0
5.18304E+11,2024,0,0
5.10951E+11,2024,0,0
5.18304E+11,2024,0,0
5.10951E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.1143E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.1089E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.11539E+11,2024,0,0
5.10731E+11,2024,0,0
5.11991E+11,2024,0,0
5.11991E+11,2024,0,0
5.11076E+11,2024,0,0
5.1106E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.1177E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.1019E+11,2024,0,0
5.1019E+11,2024,0,0
5.1171E+11,2024,0,0
5.155E+11,2024,0,0
5.18001E+11,2024,0,0
5.155E+11,2024,0,0
5.18001E+11,2024,0,0
5.155E+11,2024,0,0
5.171E+11,2024,0,0
5.181E+11,2024,0,0
5.1009E+11,2024,0,0
5.1009E+11,2024,0,0
5.1009E+11,2024,0,0
5.1009E+11,2024,0,0
5.1009E+11,2024,0,0
5.1009E+11,2024,0,0
5.1187E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
5.1023E+11,2024,0,0
5.11076E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.11076E+11,2024,0,0
5.1143E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10619E+11,2024,0,0
5.10151E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.10933E+11,2024,0,0
5.10933E+11,2024,0,0
5.10933E+11,2024,0,0
5.10366E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1003E+11,2024,0,0
5.1009E+11,2024,0,0
5.1009E+11,2024,0,0
5.1009E+11,2024,0,0
5.1009E+11,2024,0,0
5.1009E+11,2024,0,0
5.168E+11,2024,0,0
5.168E+11,2024,0,0
5.11455E+11,2024,0,0
5.1102E+11,2024,0,0
5.1102E+11,2024,0,0
5.1102E+11,2024,0,0
5.11277E+11,2024,0,0
5.1098E+11,2024,0,0
5.1098E+11,2024,0,0
5.1031E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.1121E+11,2024,0,0
5.10595E+11,2024,0,0
5.10595E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11455E+11,2024,0,0
5.11455E+11,2024,0,0
5.11455E+11,2024,0,0
5.10754E+11,2024,0,0
5.10754E+11,2024,0,0
5.10754E+11,2024,0,0
5.155E+11,2024,0,0
5.181E+11,2024,0,0
5.181E+11,2024,0,0
5.155E+11,2024,0,0
5.1135E+11,2024,0,0
5.10691E+11,2024,0,0
5.10691E+11,2024,0,0
5.10691E+11,2024,0,0
5.1043E+11,2024,0,0
5.10691E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.11539E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.10151E+11,2024,0,0
5.181E+11,2024,0,0
5.1161E+11,2024,0,0
5.177E+11,2024,0,0
5.177E+11,2024,0,0
5.10479E+11,2024,0,0
5.10479E+11,2024,0,0
5.10479E+11,2024,0,0
5.10479E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.18001E+11,2024,0,0
5.1187E+11,2024,0,0
5.11539E+11,2024,0,0
5.1121E+11,2024,0,0
5.1191E+11,2024,0,0
5.168E+11,2024,0,0
5.168E+11,2024,0,0
5.1023E+11,2024,0,0
5.1089E+11,2024,0,0
5.1067E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.10411E+11,2024,0,0
5.1067E+11,2024,0,0
5.1067E+11,2024,0,0
5.1165E+11,2024,0,0
5.1165E+11,2024,0,0
5.166E+11,2024,0,0
5.166E+11,2024,0,0
5.1165E+11,2024,0,0
5.166E+11,2024,0,0
5.1165E+11,2024,0,0
5.1165E+11,2024,0,0
5.1103E+11,2024,0,0
5.1116E+11,2024,0,0
5.1116E+11,2024,0,0
5.1171E+11,2024,0,0
5.10691E+11,2024,0,0
5.10691E+11,2024,0,0
5.11277E+11,2024,0,0
5.10951E+11,2024,0,0
5.10951E+11,2024,0,0
5.10951E+11,2024,0,0
5.17308E+11,2024,0,0
5.11499E+11,2024,0,0
5.11499E+11,2024,0,0
5.11499E+11,2024,0,0
5.11499E+11,2024,0,0
5.17308E+11,2024,0,0
5.1173E+11,2024,0,0
5.10853E+11,2024,0,0
5.10853E+11,2024,0,0
5.184E+11,2024,0,0
5.1043E+11,2024,0,0
5.10691E+11,2024,0,0
5.10691E+11,2024,0,0
5.10691E+11,2024,0,0
5.1171E+11,2024,0,0
5.1171E+11,2024,0,0
5.1171E+11,2024,0,0
5.1171E+11,2024,0,0
5.1173E+11,2024,0,0
5.1173E+11,2024,0,0
5.10411E+11,2024,0,0
5.10151E+11,2024,0,0
5.1169E+11,2024,0,0
5.1169E+11,2024,0,0
5.1104E+11,2024,0,0
5.112E+11,2024,0,0
5.1116E+11,2024,0,0
5.112E+11,2024,0,0
5.1103E+11,2024,0,0
5.10719E+11,2024,0,0
5.1043E+11,2024,0,0
5.1161E+11,2024,0,0
5.1161E+11,2024,0,0
